job_code,job_name,year,salary_value
1101,システムコンサルタント・設計者,2021000000,36.0
1101,システムコンサルタント・設計者,2020000000,35.3
1104,ソフトウェア作成者,2021000000,33.7
1104,ソフトウェア作成者,2020000000,33.4
1109,その他の情報処理・通信技術者,2021000000,38.1
1109,その他の情報処理・通信技術者,2020000000,38.2
1119,他に分類されない技術者,2021000000,38.4
1119,他に分類されない技術者,2020000000,37.6
1121,医師,2021000000,39.9
1121,医師,2020000000,40.6
1122,歯科医師,2021000000,35.5
1122,歯科医師,2020000000,38.0
1123,獣医師,2021000000,34.1
1123,獣医師,2020000000,34.9
1124,薬剤師,2021000000,41.0
1124,薬剤師,2020000000,41.4
1131,保健師,2021000000,41.9
1131,保健師,2020000000,38.8
1132,助産師,2021000000,37.1
1132,助産師,2020000000,40.0
1133,看護師,2021000000,41.6
1133,看護師,2020000000,41.5
1134,准看護師,2021000000,51.1
1134,准看護師,2020000000,51.0
1141,診療放射線技師,2021000000,37.1
1141,診療放射線技師,2020000000,34.2
1143,臨床検査技師,2021000000,41.0
1143,臨床検査技師,2020000000,40.5
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2021000000,35.1
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2020000000,33.2
1146,歯科衛生士,2021000000,35.0
1146,歯科衛生士,2020000000,35.5
1147,歯科技工士,2021000000,32.0
1147,歯科技工士,2020000000,34.6
1151,栄養士,2021000000,37.4
1151,栄養士,2020000000,37.0
1159,その他の保健医療従事者,2021000000,37.9
1159,その他の保健医療従事者,2020000000,37.7
1163,保育士,2021000000,38.4
1163,保育士,2020000000,37.9
1168,介護支援専門員（ケアマネージャー）,2021000000,52.5
1168,介護支援専門員（ケアマネージャー）,2020000000,51.6
1169,その他の社会福祉専門職業従事者,2021000000,43.6
1169,その他の社会福祉専門職業従事者,2020000000,44.0
1173,法務従事者,2021000000,44.7
1173,法務従事者,2020000000,41.3
1181,公認会計士，税理士,2021000000,45.5
1181,公認会計士，税理士,2020000000,39.6
1189,その他の経営・金融・保険専門職業従事者,2021000000,39.0
1189,その他の経営・金融・保険専門職業従事者,2020000000,38.1
1191,幼稚園教員，保育教諭,2021000000,36.0
1191,幼稚園教員，保育教諭,2020000000,35.8
1192,小・中学校教員,2021000000,41.1
1192,小・中学校教員,2020000000,41.3
1194,高等学校教員,2021000000,41.9
1194,高等学校教員,2020000000,42.2
1196,大学教授（高専含む）,2021000000,58.0
1196,大学教授（高専含む）,2020000000,57.6
1197,大学准教授（高専含む）,2021000000,50.5
1197,大学准教授（高専含む）,2020000000,49.6
1198,大学講師・助教（高専含む）,2021000000,43.1
1198,大学講師・助教（高専含む）,2020000000,43.0
1199,その他の教員,2021000000,43.0
1199,その他の教員,2020000000,41.9
1201,宗教家,2021000000,51.3
1201,宗教家,2020000000,46.1
1211,著述家，記者，編集者,2021000000,38.3
1211,著述家，記者，編集者,2020000000,38.1
1221,美術家，写真家，映像撮影者,2021000000,31.5
1221,美術家，写真家，映像撮影者,2020000000,34.9
1224,デザイナー,2021000000,36.1
1224,デザイナー,2020000000,36.8
1231,音楽家，舞台芸術家,2021000000,34.1
1231,音楽家，舞台芸術家,2020000000,38.9
1244,個人教師,2021000000,35.3
1244,個人教師,2020000000,34.9
1249,他に分類されない専門的職業従事者,2021000000,41.3
1249,他に分類されない専門的職業従事者,2020000000,39.4
1251,庶務・人事事務員,2021000000,43.2
1251,庶務・人事事務員,2020000000,43.2
1253,企画事務員,2021000000,38.1
1253,企画事務員,2020000000,38.1
1254,受付・案内事務員,2021000000,39.0
1254,受付・案内事務員,2020000000,38.5
1255,秘書,2021000000,41.9
1255,秘書,2020000000,43.0
1256,電話応接事務員,2021000000,41.5
1256,電話応接事務員,2020000000,41.8
1257,総合事務員,2021000000,42.5
1257,総合事務員,2020000000,42.4
1259,その他の一般事務従事者,2021000000,41.5
1259,その他の一般事務従事者,2020000000,41.1
1261,会計事務従事者,2021000000,42.6
1261,会計事務従事者,2020000000,41.8
1271,生産関連事務従事者,2021000000,43.1
1271,生産関連事務従事者,2020000000,41.8
1281,営業・販売事務従事者,2021000000,39.9
1281,営業・販売事務従事者,2020000000,40.0
1291,外勤事務従事者,2021000000,50.4
1291,外勤事務従事者,2020000000,49.5
1301,運輸・郵便事務従事者,2021000000,40.6
1301,運輸・郵便事務従事者,2020000000,39.7
1311,事務用機器操作員,2021000000,42.3
1311,事務用機器操作員,2020000000,41.4
1321,販売店員,2021000000,42.9
1321,販売店員,2020000000,42.6
1324,その他の商品販売従事者,2021000000,36.6
1324,その他の商品販売従事者,2020000000,42.4
1331,販売類似職業従事者,2021000000,38.2
1331,販売類似職業従事者,2020000000,36.8
1344,自動車営業職業従事者,2021000000,30.1
1344,自動車営業職業従事者,2020000000,30.1
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2021000000,34.7
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2020000000,35.8
1346,金融営業職業従事者,2021000000,36.1
1346,金融営業職業従事者,2020000000,35.8
1347,保険営業職業従事者,2021000000,46.3
1347,保険営業職業従事者,2020000000,46.1
1349,その他の営業職業従事者,2021000000,36.3
1349,その他の営業職業従事者,2020000000,37.7
1361,介護職員（医療・福祉施設等）,2021000000,45.8
1361,介護職員（医療・福祉施設等）,2020000000,44.8
1362,訪問介護従事者,2021000000,49.5
1362,訪問介護従事者,2020000000,50.8
1371,看護助手,2021000000,47.9
1371,看護助手,2020000000,47.9
1379,その他の保健医療サービス職業従事者,2021000000,36.4
1379,その他の保健医療サービス職業従事者,2020000000,35.3
1381,理容・美容師,2021000000,31.6
1381,理容・美容師,2020000000,42.9
1383,美容サービス・浴場従事者（美容師を除く）,2021000000,33.5
1383,美容サービス・浴場従事者（美容師を除く）,2020000000,31.7
1385,クリーニング職，洗張職,2021000000,46.8
1385,クリーニング職，洗張職,2020000000,49.0
1391,飲食物調理従事者,2021000000,45.1
1391,飲食物調理従事者,2020000000,45.4
1403,飲食物給仕従事者,2021000000,40.1
1403,飲食物給仕従事者,2020000000,40.4
1404,航空機客室乗務員,2021000000,31.9
1404,航空機客室乗務員,2020000000,34.3
1405,身の回り世話従事者,2021000000,42.1
1405,身の回り世話従事者,2020000000,40.5
1406,娯楽場等接客員,2021000000,38.7
1406,娯楽場等接客員,2020000000,38.6
1411,居住施設・ビル等管理人,2021000000,50.8
1411,居住施設・ビル等管理人,2020000000,50.7
1421,その他のサービス職業従事者,2021000000,39.8
1421,その他のサービス職業従事者,2020000000,41.3
1453,警備員,2021000000,38.4
1453,警備員,2020000000,40.7
1459,その他の保安職業従事者,2021000000,50.8
1459,その他の保安職業従事者,2020000000,43.4
1461,農林漁業従事者,2021000000,47.4
1461,農林漁業従事者,2020000000,43.1
1491,製銑・製鋼・非鉄金属製錬従事者,2021000000,40.1
1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,39.5
1492,鋳物製造・鍛造従事者,2021000000,40.8
1492,鋳物製造・鍛造従事者,2020000000,42.6
1493,金属工作機械作業従事者,2021000000,43.5
1493,金属工作機械作業従事者,2020000000,41.2
1494,金属プレス従事者,2021000000,41.1
1494,金属プレス従事者,2020000000,39.9
1495,鉄工，製缶従事者,2021000000,43.9
1495,鉄工，製缶従事者,2020000000,40.4
1496,板金従事者,2021000000,41.6
1496,板金従事者,2020000000,42.0
1497,金属彫刻・表面処理従事者,2021000000,43.6
1497,金属彫刻・表面処理従事者,2020000000,41.9
1498,金属溶接・溶断従事者,2021000000,41.5
1498,金属溶接・溶断従事者,2020000000,37.2
1499,その他の製品製造・加工処理従事者（金属製品）,2021000000,46.7
1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,41.1
1501,化学製品製造従事者,2021000000,42.4
1501,化学製品製造従事者,2020000000,42.2
1502,窯業・土石製品製造従事者,2021000000,42.8
1502,窯業・土石製品製造従事者,2020000000,42.7
1503,食料品・飲料・たばこ製造従事者,2021000000,43.4
1503,食料品・飲料・たばこ製造従事者,2020000000,43.3
1505,紡織・衣服・繊維製品製造従事者,2021000000,44.9
1505,紡織・衣服・繊維製品製造従事者,2020000000,43.4
1506,木・紙製品製造従事者,2021000000,44.1
1506,木・紙製品製造従事者,2020000000,44.2
1507,印刷・製本従事者,2021000000,40.4
1507,印刷・製本従事者,2020000000,41.7
1508,ゴム・プラスチック製品製造従事者,2021000000,43.0
1508,ゴム・プラスチック製品製造従事者,2020000000,42.4
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2021000000,43.6
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,42.8
1511,はん用・生産用・業務用機械器具組立従事者,2021000000,42.0
1511,はん用・生産用・業務用機械器具組立従事者,2020000000,42.7
1512,電気機械器具組立従事者,2021000000,42.0
1512,電気機械器具組立従事者,2020000000,43.3
1513,自動車組立従事者,2021000000,39.7
1513,自動車組立従事者,2020000000,40.1
1514,その他の機械組立従事者,2021000000,42.9
1514,その他の機械組立従事者,2020000000,42.9
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2021000000,41.3
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,40.1
1553,自動車整備・修理従事者,2021000000,30.7
1553,自動車整備・修理従事者,2020000000,32.9
1554,その他の機械整備・修理従事者,2021000000,36.4
1554,その他の機械整備・修理従事者,2020000000,42.8
1561,製品検査従事者（金属製品）,2021000000,43.0
1561,製品検査従事者（金属製品）,2020000000,41.8
1571,製品検査従事者（金属製品を除く）,2021000000,40.7
1571,製品検査従事者（金属製品を除く）,2020000000,41.6
1581,機械検査従事者,2021000000,42.4
1581,機械検査従事者,2020000000,39.8
1591,画工，塗装・看板制作従事者,2021000000,34.7
1591,画工，塗装・看板制作従事者,2020000000,40.4
1592,製図その他生産関連・生産類似作業従事者,2021000000,41.6
1592,製図その他生産関連・生産類似作業従事者,2020000000,39.0
1601,鉄道運転従事者,2021000000,32.0
1601,鉄道運転従事者,2020000000,32.2
1611,バス運転者,2021000000,51.9
1611,バス運転者,2020000000,47.0
1612,タクシー運転者,2021000000,55.0
1612,タクシー運転者,2020000000,55.4
1613,乗用自動車運転者（タクシー運転者を除く）,2021000000,48.9
1613,乗用自動車運転者（タクシー運転者を除く）,2020000000,56.0
1614,営業用大型貨物自動車運転者,2021000000,46.5
1614,営業用大型貨物自動車運転者,2020000000,45.6
1615,営業用貨物自動車運転者（大型車を除く）,2021000000,44.2
1615,営業用貨物自動車運転者（大型車を除く）,2020000000,42.3
1616,自家用貨物自動車運転者,2021000000,43.1
1616,自家用貨物自動車運転者,2020000000,41.6
1619,その他の自動車運転従事者,2021000000,53.5
1619,その他の自動車運転従事者,2020000000,48.6
1624,航空機操縦士,2021000000,25.0
1624,航空機操縦士,2020000000,44.4
1631,車掌,2021000000,35.0
1631,車掌,2020000000,31.6
1639,他に分類されない輸送従事者,2021000000,38.2
1639,他に分類されない輸送従事者,2020000000,38.2
1641,発電員，変電員,2021000000,42.7
1641,発電員，変電員,2020000000,36.5
1643,クレーン・ウインチ運転従事者,2021000000,45.9
1643,クレーン・ウインチ運転従事者,2020000000,31.0
1645,建設・さく井機械運転従事者,2021000000,44.5
1645,建設・さく井機械運転従事者,2020000000,47.9
1649,その他の定置・建設機械運転従事者,2021000000,41.8
1649,その他の定置・建設機械運転従事者,2020000000,42.2
1651,建設躯体工事従事者,2021000000,43.3
1651,建設躯体工事従事者,2020000000,44.5
1661,大工,2021000000,31.6
1661,大工,2020000000,55.0
1666,配管従事者,2021000000,43.6
1666,配管従事者,2020000000,47.4
1669,その他の建設従事者,2021000000,36.5
1669,その他の建設従事者,2020000000,40.2
1671,電気工事従事者,2021000000,38.8
1671,電気工事従事者,2020000000,42.1
1681,土木従事者，鉄道線路工事従事者,2021000000,47.8
1681,土木従事者，鉄道線路工事従事者,2020000000,45.7
1691,ダム・トンネル掘削従事者，採掘従事者,2021000000,49.3
1691,ダム・トンネル掘削従事者，採掘従事者,2020000000,55.1
1702,船内・沿岸荷役従事者,2021000000,34.8
1702,船内・沿岸荷役従事者,2020000000,36.6
1703,その他の運搬従事者,2021000000,44.8
1703,その他の運搬従事者,2020000000,44.7
1711,ビル・建物清掃員,2021000000,55.3
1711,ビル・建物清掃員,2020000000,55.4
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2021000000,53.1
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2020000000,55.2
1721,包装従事者,2021000000,46.9
1721,包装従事者,2020000000,46.0
1739,他に分類されない運搬・清掃・包装等従事者,2021000000,47.5
